Order Date,Ship Date,Ship Mode,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Unit Price,Unit Cost,Latitude,Longitude,Target
2023-11-20,2023-11-25,Standard Class,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-05-13,2021-05-16,First Class,United States,Hialeah,Florida,33012,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-05-13,2021-05-16,First Class,United States,Hialeah,Florida,33012,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-12-07,2021-12-09,First Class,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-04-28,2023-05-03,Standard Class,United States,Denver,Colorado,80219,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-06-04,2024-06-05,Same Day,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-06-04,2024-06-05,Same Day,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-09-22,2024-09-25,Second Class,United States,Lansing,Michigan,48911,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-09-22,2024-09-25,Second Class,United States,Lansing,Michigan,48911,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-12-01,2024-12-06,Standard Class,United States,Philadelphia,Pennsylvania,19143,Other,Atlantic,Wonka Gum,6.25,5,3.25,3.0,Secret Factory,1.25,0.6,41.446333,-90.565487,3000
2024-12-01,2024-12-06,Standard Class,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-12-28,2025-01-04,Standard Class,United States,Nashville,Tennessee,37211,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-10-19,2021-10-25,Standard Class,United States,Lakewood,California,90712,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-10-19,2021-10-25,Standard Class,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-04-10,2022-04-17,Standard Class,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-04-10,2022-04-17,Standard Class,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-10-19,2022-10-25,Standard Class,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-11-27,2022-12-04,Standard Class,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-04-08,2023-04-15,Standard Class,United States,Troy,Ohio,45373,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-04-08,2023-04-15,Standard Class,United States,Troy,Ohio,45373,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-05-20,2023-05-24,First Class,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-05-24,2023-05-25,Same Day,United States,Newport News,Virginia,23602,Other,Gulf,Kazookles,13.0,4,1.0,12.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
2023-05-24,2023-05-25,Same Day,United States,Newport News,Virginia,23602,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-09-19,2023-09-20,Same Day,United States,Aurora,Illinois,60505,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-09-19,2023-09-20,Same Day,United States,Aurora,Illinois,60505,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-10-19,2023-10-25,Standard Class,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-01-30,2024-02-07,Standard Class,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-01-30,2024-02-07,Standard Class,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-01-30,2024-02-07,Standard Class,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-06-21,2024-06-26,Standard Class,United States,Wheeling,West Virginia,26003,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-06-21,2024-06-26,Standard Class,United States,Wheeling,West Virginia,26003,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-06-21,2024-06-26,Standard Class,United States,Wheeling,West Virginia,26003,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-07-31,2024-08-05,Standard Class,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-10-19,2024-10-25,Standard Class,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-05-22,2021-05-30,Standard Class,United States,Decatur,Alabama,35601,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-05-22,2021-05-30,Standard Class,United States,Decatur,Alabama,35601,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-10-25,2021-10-30,Standard Class,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-10-25,2021-10-30,Standard Class,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-11-22,2021-11-26,First Class,United States,Pasadena,Texas,77506,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-04-04,2023-04-10,Standard Class,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-12-30,2024-01-05,Standard Class,United States,West Palm Beach,Florida,33407,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-09-16,2024-09-19,Second Class,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-01-27,2021-02-03,Standard Class,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-01-27,2021-02-03,Standard Class,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-01-27,2021-02-03,Standard Class,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-12-16,2021-12-22,Standard Class,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-12-16,2021-12-22,Standard Class,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-08-13,2022-08-17,First Class,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-03-03,2024-03-09,Standard Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-03-03,2024-03-09,Standard Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-03-03,2021-03-08,Standard Class,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-12-01,2023-12-07,Second Class,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-12-01,2023-12-07,Second Class,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-12-01,2023-12-07,Second Class,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-12-01,2023-12-07,Second Class,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-05-14,2024-05-22,Standard Class,United States,Gulfport,Mississippi,39503,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-09-04,2024-09-09,Standard Class,United States,Santa Ana,California,92704,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-11-03,2024-11-06,Second Class,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-03-18,2021-03-22,Second Class,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,36.0,10,24.0,12.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-11-29,2022-12-01,First Class,United States,Santa Ana,California,92704,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-19,2022-12-24,Standard Class,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-11-16,2024-11-22,Standard Class,United States,Escondido,California,92025,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-04-22,2023-04-27,Standard Class,United States,Jefferson City,Missouri,65109,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-10-14,2024-10-20,Standard Class,United States,Columbia,Maryland,21044,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-06-07,2022-06-10,Second Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-07-16,2022-07-17,Same Day,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-07-16,2022-07-17,Same Day,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-08-24,2022-08-29,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-08-24,2022-08-29,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-03-04,2023-03-09,Standard Class,United States,Dover,New Hampshire,03820,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-08-20,2024-08-21,Same Day,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-12-02,2021-12-10,Standard Class,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-12-02,2021-12-10,Standard Class,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-01-26,2022-02-02,Standard Class,United States,Moreno Valley,California,92553,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-05-31,2022-06-03,Second Class,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-05-31,2022-06-03,Second Class,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-05-31,2022-06-03,Second Class,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-08-27,2023-09-03,Standard Class,United States,Hollywood,Florida,33021,Other,Gulf,Kazookles,13.0,4,1.0,12.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
2023-09-05,2023-09-08,First Class,United States,Houston,Texas,77036,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-05-02,2024-05-06,Second Class,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-07-20,2024-07-26,Standard Class,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-07-20,2024-07-26,Standard Class,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-07-20,2024-07-26,Standard Class,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-07-20,2024-07-26,Standard Class,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-07-20,2024-07-26,Standard Class,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-07-20,2024-07-26,Standard Class,United States,Sioux Falls,South Dakota,57103,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-11-05,2024-11-11,Second Class,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-10-01,2022-10-06,Standard Class,United States,Quincy,Illinois,62301,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-10-01,2022-10-06,Standard Class,United States,Quincy,Illinois,62301,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-10-01,2022-10-05,First Class,United States,Portland,Oregon,97206,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-12-12,2022-12-18,Standard Class,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-12-28,2023-01-01,Second Class,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-08-01,2024-08-06,Second Class,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-07-22,2021-07-28,Standard Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-07-22,2021-07-28,Standard Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-08-13,2023-08-18,Second Class,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-08-13,2023-08-18,Second Class,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-06-04,2024-06-08,Second Class,United States,Frisco,Texas,75034,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-11-13,2024-11-19,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-08-07,2022-08-10,Second Class,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-08-07,2022-08-10,Second Class,United States,Springfield,Virginia,22153,Other,Gulf,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,1.25,0.6,41.446333,-90.565487,3000
2022-11-21,2022-11-24,Second Class,United States,Phoenix,Arizona,85023,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-11-21,2022-11-24,Second Class,United States,Phoenix,Arizona,85023,Other,Pacific,Kazookles,16.25,5,1.25,15.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
2022-11-21,2022-11-24,Second Class,United States,Phoenix,Arizona,85023,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-11-07,2023-11-10,First Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-11-07,2023-11-10,First Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-11-07,2023-11-10,First Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-11-07,2023-11-10,First Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-09-08,2024-09-14,Second Class,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-07-19,2021-07-25,Standard Class,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
